Date,Open,High,Low,Close,Volume
2000-01-03 00:00:00-05:00,0.7969734994663943,0.8549176345166316,0.7727506530614634,0.8506432771682739,535796800.0
2000-01-04 00:00:00-05:00,0.8226211975384464,0.8406691690946079,0.7689514111250658,0.7789256572723389,512377600.0
2000-01-05 00:00:00-05:00,0.7884239659556542,0.8401940851800074,0.7827248905168077,0.7903236746788025,778321600.0
2000-01-06 00:00:00-05:00,0.8064728955804208,0.8131218515602097,0.7219304442405702,0.7219304442405701,767972800.0
2000-01-07 00:00:00-05:00,0.7333293913778743,0.7675264806729918,0.7257306075112097,0.7561274170875549,460734400.0
2000-01-10 00:00:00-05:00,0.7751251841538915,0.7770248927305268,0.7200306423263878,0.7428286671638489,505064000.0
2000-01-11 00:00:00-05:00,0.7290551632919782,0.7551776692618214,0.6877342255357981,0.7048323154449463,441548800.0
2000-01-12 00:00:00-05:00,0.7219305862523286,0.7257308673316474,0.6573366642554597,0.6625617146492004,976068800.0
2000-01-13 00:00:00-05:00,0.718011878319476,0.7504275664756337,0.7029326125886083,0.7352291345596313,1032684800.0
2000-01-14 00:00:00-05:00,0.7599269458942834,0.7770250364753664,0.7551776989394113,0.7632514238357544,390376000.0
2000-01-18 00:00:00-05:00,0.7675267605767474,0.8055232302965554,0.763251590184513,0.789849042892456,459177600.0
2000-01-19 00:00:00-05:00,0.8026726392382577,0.8264205476772961,0.7855744982471473,0.8097973465919495,597643200.0
2000-01-20 00:00:00-05:00,0.8777157990123936,0.9233110480791781,0.8625174164772034,0.8625174164772034,1831132800.0
2000-01-21 00:00:00-05:00,0.8682163036856595,0.8682163036856595,0.8373445039384964,0.8458939790725708,495924800.0
2000-01-24 00:00:00-05:00,0.8240460901763851,0.856817560049013,0.798873406906973,0.807422935962677,440876800.0
2000-01-25 00:00:00-05:00,0.7979234878464997,0.8596679151302271,0.7779758064952101,0.853018045425415,497145600.0
2000-01-26 00:00:00-05:00,0.8359201154386077,0.8677417586093212,0.8340204566805819,0.8373448848724365,367158400.0
2000-01-27 00:00:00-05:00,0.826895558658944,0.8587180589508393,0.8131219442486434,0.835919976234436,340144000.0
2000-01-28 00:00:00-05:00,0.8221463365684942,0.8425689070891397,0.7646770793528522,0.7722758650779724,423348800.0
2000-01-31 00:00:00-05:00,0.767526674341224,0.7893740141840925,0.7181311424287752,0.7884241342544556,701680000.0
2000-02-01 00:00:00-05:00,0.7903236677117185,0.7979233142268937,0.7599268572219505,0.7618265151977539,318035200.0
2000-02-02 00:00:00-05:00,0.7656269492732908,0.7760752731675125,0.7371289285979713,0.7509025931358337,464195200.0
2000-02-03 00:00:00-05:00,0.7623014300021292,0.7922242127999285,0.7618264901584895,0.7850995063781738,475193600.0
2000-02-04 00:00:00-05:00,0.7898488325877517,0.8359198283865547,0.7874741838597374,0.820721447467804,425320000.0
2000-02-07 00:00:00-05:00,0.8207214712365951,0.8682164256658353,0.8050480992416056,0.8667916059494019,441067200.0
2000-02-08 00:00:00-05:00,0.8663167182377147,0.8824649803804785,0.8454192596764556,0.8729665875434875,408643200.0
2000-02-09 00:00:00-05:00,0.8672667516296149,0.8900647856526512,0.8544429652942139,0.8558676838874817,299364800.0
2000-02-10 00:00:00-05:00,0.857767940686731,0.8653667752647147,0.8359197439918367,0.862517237663269,302982400.0
2000-02-11 00:00:00-05:00,0.8634671886751263,0.8672666067244069,0.8226211871333672,0.8264206051826477,212251200.0
2000-02-14 00:00:00-05:00,0.8306948793629298,0.8805652957930081,0.8254706924358411,0.8800903558731079,367539200.0
2000-02-15 00:00:00-05:00,0.8758161011955561,0.9114379142520861,0.8753411612747453,0.9043132066726685,485744000.0
2000-02-16 00:00:00-05:00,0.8948138616456542,0.8976642112737825,0.8520681545769889,0.8672665357589722,378246400.0
2000-02-17 00:00:00-05:00,0.875341125985957,0.8777157240330713,0.8596678048474327,0.8729665279388428,289497600.0
2000-02-18 00:00:00-05:00,0.8710668566618379,0.8767659331373033,0.8425688870235151,0.8454192876815796,233441600.0
2000-02-22 00:00:00-05:00,0.8368698463281983,0.8886399771825655,0.8107472855506445,0.8648920655250549,422296000.0
2000-02-23 00:00:00-05:00,0.8604984726096189,0.9043131753391153,0.8435186354352003,0.8834148049354553,473099200.0
