Date, Value
1985-09-04, 0.0664059966802597
1985-09-05, 0.0664059966802597
1985-09-06, 0.06696400046348572
1985-09-09, 0.06808000057935715
1985-09-10, 0.06863799691200256
1985-09-11, 0.06919600069522858
1985-09-12, 0.07198700308799744
1985-09-13, 0.07198700308799744
1985-09-16, 0.0703129991889
1985-09-17, 0.06808000057935715
1985-09-18, 0.07254499942064285
1985-09-19, 0.07589299976825714
1985-09-20, 0.07589299976825714
1985-09-23, 0.07533500343561172
1985-09-24, 0.07533500343561172
1985-09-25, 0.07366099953651428
1985-09-26, 0.07087100297212601
1985-10-01, 0.0703129991889
1985-10-02, 0.0703129991889
1985-10-03, 0.06975399702787399
1985-10-04, 0.06919600069522858
1985-10-07, 0.06696400046348572
1985-10-08, 0.06752199679613113
1985-10-09, 0.06752199679613113
