Date, Open, High, Low, Close, Volume
2000-02-17 00:00:00-05:00, 3.5625, 3.565624952316284, 3.4000000953674316, 3.450000047683716, 122592000.0
2000-02-18 00:00:00-05:00, 3.421875, 3.450000047683716, 3.1937499046325684, 3.237499952316284, 174528000.0
2000-02-22 00:00:00-05:00, 3.246875047683716, 3.325000047683716, 3.153125047683716, 3.1781249046325684, 113716000.0
2000-02-23 00:00:00-05:00, 3.2437500953674316, 3.5875000953674316, 3.234375, 3.5218749046325684, 168824000.0
2000-02-24 00:00:00-05:00, 3.528125047683716, 3.5687499046325684, 3.28125, 3.421875, 117386000.0
2000-02-25 00:00:00-05:00, 3.371875047683716, 3.46875, 3.2593750953674316, 3.456249952316284, 97410000.0
2000-02-28 00:00:00-05:00, 3.328125, 3.359375, 3.206249952316284, 3.2874999046325684, 101154000.0
2000-02-29 00:00:00-05:00, 3.299999952316284, 3.4484379291534424, 3.293750047683716, 3.4437499046325684, 142970000.0
2000-03-01 00:00:00-05:00, 3.3812499046325684, 3.424999952316284, 3.25, 3.293750047683716, 111534000.0
2000-03-02 00:00:00-05:00, 3.246875047683716, 3.25, 3.109375, 3.128124952316284, 159602000.0
2000-03-03 00:00:00-05:00, 3.1624999046325684, 3.237499952316284, 3.1031250953674316, 3.125, 121190000.0
2000-03-06 00:00:00-05:00, 3.143749952316284, 3.362499952316284, 3.140625, 3.1968750953674316, 153316000.0
2000-03-07 00:00:00-05:00, 3.2437500953674316, 3.2906250953674316, 3.106250047683716, 3.174999952316284, 83576000.0
2000-03-08 00:00:00-05:00, 3.1624999046325684, 3.237499952316284, 3.028125047683716, 3.1812500953674316, 118814000.0
2000-03-09 00:00:00-05:00, 3.1500000953674316, 3.450000047683716, 3.109375, 3.440624952316284, 166250000.0
2000-03-10 00:00:00-05:00, 3.362499952316284, 3.426563024520874, 3.25, 3.34375, 74270000.0
2000-03-13 00:00:00-05:00, 3.200000047683716, 3.331249952316284, 3.1500000953674316, 3.265625, 112686000.0
2000-03-14 00:00:00-05:00, 3.3031249046325684, 3.346874952316284, 3.168750047683716, 3.28125, 96106000.0
2000-03-15 00:00:00-05:00, 3.237499952316284, 3.2562499046325684, 3.0999999046325684, 3.1875, 121654000.0
2000-03-16 00:00:00-05:00, 3.112499952316284, 3.3187499046325684, 3.0, 3.3125, 194062000.0
2000-03-17 00:00:00-05:00, 3.3031249046325684, 3.3187499046325684, 3.2249999046325684, 3.2406249046325684, 105970000.0
2000-03-20 00:00:00-05:00, 3.174999952316284, 3.2249999046325684, 3.1187500953674316, 3.2093749046325684, 116270000.0
2000-03-21 00:00:00-05:00, 3.2562499046325684, 3.6500000953674316, 3.112499952316284, 3.6187500953674316, 341658000.0
2000-03-22 00:00:00-05:00, 3.543750047683716, 3.700000047683716, 3.4625000953674316, 3.534374952316284, 231328000.0
2000-03-23 00:00:00-05:00, 3.4749999046325684, 3.546875, 3.375, 3.3843750953674316, 108842000.0
2000-03-24 00:00:00-05:00, 3.731250047683716, 3.762500047683716, 3.565624952316284, 3.6343750953674316, 194920000.0
2000-03-27 00:00:00-05:00, 3.612499952316284, 3.7562499046325684, 3.5875000953674316, 3.65625, 94972000.0
2000-03-28 00:00:00-05:00, 3.6187500953674316, 3.637500047683716, 3.473438024520874, 3.5062499046325684, 103952000.0
2000-03-29 00:00:00-05:00, 3.4749999046325684, 3.4937500953674316, 3.25, 3.3125, 117730000.0
2000-03-30 00:00:00-05:00, 3.2249999046325684, 3.3687500953674316, 3.200000047683716, 3.325000047683716, 100680000.0
2000-03-31 00:00:00-05:00, 3.3375000953674316, 3.356250047683716, 3.1500000953674316, 3.3499999046325684, 102310000.0
2000-04-03 00:00:00-04:00, 3.2718749046325684, 3.284374952316284, 3.0999999046325684, 3.1781249046325684, 97308000.0
2000-04-04 00:00:00-04:00, 3.143749952316284, 3.2718749046325684, 2.7874999046325684, 3.1968750953674316, 286360000.0
2000-04-05 00:00:00-04:00, 3.0875000953674316, 3.246875047683716, 3.0250000953674316, 3.109375, 98000000.0
2000-04-06 00:00:00-04:00, 3.171875, 3.2750000953674316, 3.09375, 3.2125000953674316, 120654000.0
2000-04-07 00:00:00-04:00, 3.2562499046325684, 3.4312500953674316, 3.206249952316284, 3.378124952316284, 121046000.0
2000-04-10 00:00:00-04:00, 3.362499952316284, 3.421875, 3.1624999046325684, 3.168750047683716, 90472000.0
2000-04-11 00:00:00-04:00, 3.125, 3.299999952316284, 3.0625, 3.168750047683716, 94132000.0
2000-04-12 00:00:00-04:00, 3.200000047683716, 3.21875, 2.8125, 2.8187499046325684, 173910000.0
2000-04-13 00:00:00-04:00, 2.893749952316284, 2.9375, 2.3968749046325684, 2.4000000953674316, 213580000.0
2000-04-14 00:00:00-04:00, 2.393749952316284, 2.6187500953674316, 2.0406250953674316, 2.34375, 401490000.0
2000-04-17 00:00:00-04:00, 2.262500047683716, 2.5999999046325684, 2.231250047683716, 2.3531250953674316, 243618000.0
2000-04-18 00:00:00-04:00, 2.3812499046325684, 2.8125, 2.356250047683716, 2.746875047683716, 214700000.0
2000-04-19 00:00:00-04:00, 2.765625, 2.765625, 2.5843749046325684, 2.671875, 107476000.0
2000-04-20 00:00:00-04:00, 2.668750047683716, 2.684375047683716, 2.4937500953674316, 2.6187500953674316, 98506000.0
2000-04-24 00:00:00-04:00, 2.46875, 2.578125, 2.2437500953674316, 2.4906249046325684, 133866000.0
2000-04-25 00:00:00-04:00, 2.590625047683716, 2.706249952316284, 2.512500047683716, 2.621875047683716, 143008000.0
2000-04-26 00:00:00-04:00, 2.6656250953674316, 2.871875047683716, 2.6226561069488525, 2.674999952316284, 240128000.0
2000-04-27 00:00:00-04:00, 2.465625047683716, 2.762500047683716, 2.424999952316284, 2.643749952316284, 225320000.0
2000-04-28 00:00:00-04:00, 2.700000047683716, 2.78125, 2.65625, 2.7593750953674316, 136676000.0
2000-05-01 00:00:00-04:00, 2.799999952316284, 3.015625, 2.762500047683716, 2.996875047683716, 171570000.0
2000-05-02 00:00:00-04:00, 2.9593749046325684, 3.0, 2.793750047683716, 2.8062500953674316, 148558000.0
2000-05-03 00:00:00-04:00, 2.762500047683716, 2.828125, 2.6500000953674316, 2.706249952316284, 108496000.0
2000-05-04 00:00:00-04:00, 2.7125000953674316, 2.825000047683716, 2.65625, 2.753124952316284, 94504000.0
2000-05-05 00:00:00-04:00, 2.731250047683716, 2.9312500953674316, 2.706249952316284, 2.924999952316284, 81242000.0
2000-05-08 00:00:00-04:00, 2.840625047683716, 2.9625000953674316, 2.7718749046325684, 2.800781011581421, 79000000.0
2000-05-09 00:00:00-04:00, 2.825000047683716, 2.887500047683716, 2.6500000953674316, 2.8125, 91036000.0
2000-05-10 00:00:00-04:00, 2.726562976837158, 2.768749952316284, 2.450000047683716, 2.6656250953674316, 174230000.0
2000-05-11 00:00:00-04:00, 2.6968750953674316, 2.7874999046325684, 2.546875, 2.7437500953674316, 111616000.0
2000-05-12 00:00:00-04:00, 2.734375, 2.825000047683716, 2.65625, 2.6875, 79392000.0
2000-05-15 00:00:00-04:00, 2.6812500953674316, 2.825000047683716, 2.543750047683716, 2.8031249046325684, 82508000.0
2000-05-16 00:00:00-04:00, 2.856250047683716, 2.9937500953674316, 2.799999952316284, 2.953125, 128644000.0
2000-05-17 00:00:00-04:00, 2.859375, 3.1187500953674316, 2.8499999046325684, 3.049999952316284, 139972000.0
2000-05-18 00:00:00-04:00, 3.018749952316284, 3.043750047683716, 2.7562499046325684, 2.768749952316284, 94540000.0
2000-05-19 00:00:00-04:00, 2.731250047683716, 2.7874999046325684, 2.612499952316284, 2.6312499046325684, 92218000.0
2000-05-22 00:00:00-04:00, 2.6500000953674316, 2.65625, 2.34375, 2.59375, 165456000.0
2000-05-23 00:00:00-04:00, 2.5250000953674316, 2.59375, 2.325000047683716, 2.3343749046325684, 116744000.0
2000-05-24 00:00:00-04:00, 2.3218750953674316, 2.487499952316284, 2.0218749046325684, 2.4281249046325684, 233332000.0
2000-05-25 00:00:00-04:00, 2.4749999046325684, 2.5, 2.2750000953674316, 2.2750000953674316, 98390000.0
2000-05-26 00:00:00-04:00, 2.3125, 2.387500047683716, 2.200000047683716, 2.325000047683716, 72420000.0
2000-05-30 00:00:00-04:00, 2.3656249046325684, 2.59375, 2.3656249046325684, 2.5875000953674316, 112264000.0
2000-05-31 00:00:00-04:00, 2.5374999046325684, 2.612499952316284, 2.40625, 2.4156250953674316, 137640000.0
2000-06-01 00:00:00-04:00, 2.4437499046325684, 2.5562500953674316, 2.3187499046325684, 2.5093750953674316, 152444000.0
2000-06-02 00:00:00-04:00, 2.6187500953674316, 2.90625, 2.612499952316284, 2.893749952316284, 166450000.0
2000-06-05 00:00:00-04:00, 2.75156307220459, 2.8125, 2.625, 2.7249999046325684, 136264000.0
2000-06-06 00:00:00-04:00, 2.700000047683716, 2.7281250953674316, 2.512500047683716, 2.528125047683716, 97062000.0
2000-06-07 00:00:00-04:00, 2.59375, 2.609375, 2.5062499046325684, 2.590625047683716, 76824000.0
2000-06-08 00:00:00-04:00, 2.628124952316284, 2.671875, 2.581249952316284, 2.59375, 60806000.0
2000-06-09 00:00:00-04:00, 2.596874952316284, 2.6624999046325684, 2.59375, 2.609375, 38446000.0
2000-06-12 00:00:00-04:00, 2.609375, 2.609375, 2.3499999046325684, 2.421875, 79720000.0
2000-06-13 00:00:00-04:00, 2.409374952316284, 2.4749999046325684, 2.3125, 2.450000047683716, 95770000.0
2000-06-14 00:00:00-04:00, 2.465625047683716, 2.4937500953674316, 2.299999952316284, 2.3218750953674316, 100410000.0
2000-06-15 00:00:00-04:00, 2.3499999046325684, 2.3968749046325684, 2.265625, 2.315624952316284, 71094000.0
2000-06-16 00:00:00-04:00, 2.362499952316284, 2.371875047683716, 2.268749952316284, 2.299999952316284, 61418000.0
2000-06-19 00:00:00-04:00, 2.2750000953674316, 2.293750047683716, 2.174999952316284, 2.265625, 103030000.0
2000-06-20 00:00:00-04:00, 2.293750047683716, 2.4312500953674316, 2.2562499046325684, 2.3062500953674316, 123982000.0
2000-06-21 00:00:00-04:00, 2.2718749046325684, 2.346874952316284, 2.253124952316284, 2.3031249046325684, 71466000.0
2000-06-22 00:00:00-04:00, 2.309375047683716, 2.3218750953674316, 2.081249952316284, 2.0999999046325684, 210322000.0
2000-06-23 00:00:00-04:00, 1.8312499523162842, 1.850000023841858, 1.6234380006790161, 1.693750023841858, 1036764000.0
2000-06-26 00:00:00-04:00, 1.765625, 1.7664060592651367, 1.640625, 1.696874976158142, 421528000.0
2000-06-27 00:00:00-04:00, 1.6875, 1.9249999523162842, 1.6749999523162842, 1.8250000476837158, 352764000.0
2000-06-28 00:00:00-04:00, 1.84375, 1.9968750476837158, 1.806249976158142, 1.8937499523162842, 297486000.0
2000-06-29 00:00:00-04:00, 1.8562500476837158, 1.9249999523162842, 1.806249976158142, 1.8562500476837158, 179730000.0
2000-06-30 00:00:00-04:00, 1.850000023841858, 1.8624999523162842, 1.774999976158142, 1.8156249523162842, 129038000.0
2000-07-03 00:00:00-04:00, 1.834375023841858, 1.875, 1.8250000476837158, 1.850000023841858, 35248000.0
2000-07-05 00:00:00-04:00, 1.850000023841858, 1.9249999523162842, 1.818750023841858, 1.8250000476837158, 84272000.0
2000-07-06 00:00:00-04:00, 1.84375, 1.868749976158142, 1.7374999523162842, 1.803125023841858, 135342000.0
2000-07-07 00:00:00-04:00, 1.806249976158142, 1.850000023841858, 1.7625000476837158, 1.806249976158142, 77412000.0
2000-07-10 00:00:00-04:00, 1.818750023841858, 1.818750023841858, 1.75, 1.7531249523162842, 84812000.0
2000-07-11 00:00:00-04:00, 1.759374976158142, 1.7625000476837158, 1.631250023841858, 1.65625, 197930000.0
2000-07-12 00:00:00-04:00, 1.771875023841858, 1.806249976158142, 1.712499976158142, 1.7531249523162842, 225318000.0
2000-07-13 00:00:00-04:00, 1.78125, 1.7999999523162842, 1.743749976158142, 1.75, 171950000.0
2000-07-14 00:00:00-04:00, 1.818750023841858, 2.160156011581421, 1.8156249523162842, 2.1312499046325684, 448722000.0
2000-07-17 00:00:00-04:00, 2.143749952316284, 2.1968750953674316, 2.012500047683716, 2.0562500953674316, 130600000.0
2000-07-18 00:00:00-04:00, 2.0062499046325684, 2.1812500953674316, 1.975000023841858, 2.0875000953674316, 159168000.0
2000-07-19 00:00:00-04:00, 2.075000047683716, 2.078125, 1.9500000476837158, 2.043750047683716, 94874000.0
2000-07-20 00:00:00-04:00, 2.046875, 2.168750047683716, 1.975000023841858, 2.015625, 138914000.0
2000-07-21 00:00:00-04:00, 2.0218749046325684, 2.125, 2.0218749046325684, 2.0562500953674316, 94258000.0
